year,entity_code,entity,affected_legal_good,type_of_crime,subtype_of_crime,modality,month,count,Date
2020,1,Aguascalientes,Sexual freedom and security,Sexual harassment,Sexual Bullying,Sexual bullying,05,6.0,2020-05-01
2020,1,Aguascalientes,Sexual freedom and security,Simple rape,Simple Rape,Simple rape,05,11.0,2020-05-01
2020,1,Aguascalientes,Sexual freedom and security,Aggravated rape,Equivalent Rape,Equivalent rape,05,6.0,2020-05-01
2020,1,Aguascalientes,Sexual freedom and security,Incest,Incest,Incest,05,0.0,2020-05-01
2020,1,Aguascalientes,Sexual freedom and security,Other crimes against sexual freedom and security,Other crimes against sexual freedom and security,Other crimes against sexual freedom and security,05,17.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Home Burglary,With violence,05,6.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Home Burglary,Without violence,05,137.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Motor Vehicle Theft,4-wheel car theft With violence,05,4.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Motor Vehicle Theft,4-wheel car theft Without violence,05,79.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Motor Vehicle Theft,Motorcycle theft With violence,05,5.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Motor Vehicle Theft,Motorcycle theft Without violence,05,28.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Motor Vehicle Theft,Theft of small and large boats With violence,05,0.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Motor Vehicle Theft,Theft of small and large boats Without violence,05,0.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Auto Parts Theft,With violence,05,0.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Auto Parts Theft,Without violence,05,38.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Carrier Theft,With violence,05,1.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Carrier Theft,Without violence,05,0.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Street Robbery,With violence,05,42.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Street Robbery,Without violence,05,49.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Public Space Robbery,With violence,05,0.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Public Space Robbery,Without violence,05,0.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Individual Public Transport Robbery,With violence,05,7.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Individual Public Transport Robbery,Without violence,05,4.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Public Transportation Robbery,With violence,05,0.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Public Transportation Robbery,Without violence,05,0.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Individual Transportation Robbery,With violence,05,4.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Individual Transportation Robbery,Without violence,05,3.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Bank Institution Robbery,With violence,05,0.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Bank Institution Robbery,Without violence,05,0.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Business Robbery,With violence,05,15.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Business Robbery,Without violence,05,123.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Cattle Theft,With violence,05,0.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Cattle Theft,Without violence,05,10.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Machinery Theft,Theft of industrial or agricultural tool With violence,05,0.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Machinery Theft,Theft of industrial or agricultural tool Without violence,05,0.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Machinery Theft,Tractor theft With violence,05,0.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Machinery Theft,Tractor theft Without violence,05,0.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Machinery Theft,"Theft of cables, pipes, and other objects for public services With violence",05,0.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Machinery Theft,"Theft of cables, pipes, and other objects for public services Without violence",05,0.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Other Thefts,With violence,05,1.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Robbery,Other Thefts,Without violence,05,130.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Fraud,Fraud,Fraud,05,78.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Embezzlement,Breach of Trust,Breach of trust,05,25.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Extortion,Extortion,Extortion,05,10.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Property damage,Property Damage,Property damage,05,210.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Dispossession,Dispossession,Dispossession,05,19.0,2020-05-01
2020,1,Aguascalientes,Heritage or property,Other crimes against heritage or property,Other crimes against property,Other crimes against property,05,19.0,2020-05-01
2020,1,Aguascalientes,The family,Domestic violence,Family Violence,Family violence,05,150.0,2020-05-01
2020,1,Aguascalientes,The family,Gender-based violence in all its forms other than domestic violence,Gender Violence in all its forms other than family violence,Gender violence in all its forms other than family violence,05,1.0,2020-05-01
2020,1,Aguascalientes,The family,Non-compliance with family support obligations,Non-compliance with family assistance obligations,Non-compliance with family assistance obligations,05,3.0,2020-05-01
2020,1,Aguascalientes,The family,Other crimes against the family,Other crimes against the family,Other crimes against the family,05,4.0,2020-05-01
2020,1,Aguascalientes,Society,Corruption of minors,Corruption of minors,Corruption of minors,05,4.0,2020-05-01
2020,1,Aguascalientes,Society,Human trafficking,Human Trafficking,Human trafficking,05,0.0,2020-05-01
2020,1,Aguascalientes,Society,Other crimes against society,Other crimes against society,Other crimes against society,05,1.0,2020-05-01
2020,1,Aguascalientes,Other legal interests affected (from common law),Drug trafficking (small-scale),Drug dealing,Drug dealing,05,244.0,2020-05-01
2020,1,Aguascalientes,Other legal interests affected (from common law),Threats,Threats,Threats,05,229.0,2020-05-01
2020,1,Aguascalientes,Other legal interests affected (from common law),Burglary,Housebreaking,Housebreaking,05,39.0,2020-05-01
2020,1,Aguascalientes,Other legal interests affected (from common law),Prisoner escape,Prisoner Evasion,Prisoner evasion,05,0.0,2020-05-01
2020,1,Aguascalientes,Other legal interests affected (from common law),Forgery,Falsity,Falsity,05,0.0,2020-05-01
2020,1,Aguascalientes,Other legal interests affected (from common law),Counterfeiting,Forgery,Forgery,05,62.0,2020-05-01
2020,1,Aguascalientes,Other legal interests affected (from common law),Environmental crimes,Environmental crimes,Against the environment,05,3.0,2020-05-01
2020,1,Aguascalientes,Other legal interests affected (from common law),Crimes committed by public officials,Crimes committed by public servants,Crimes committed by public servants,05,21.0,2020-05-01
2020,1,Aguascalientes,Other legal interests affected (from common law),Electoral crimes,Electoral crimes,Electoral crimes,05,0.0,2020-05-01
2020,1,Aguascalientes,Other legal interests affected (from common law),Other common law crimes,Other common-law crimes,Other common-law crimes,05,69.0,2020-05-01
2021,1,Aguascalientes,Life and bodily integrity,Homicide,Intentional Homicide,With firearm,05,4.0,2021-05-01
2021,1,Aguascalientes,Life and bodily integrity,Homicide,Intentional Homicide,With sharp weapon,05,1.0,2021-05-01
2021,1,Aguascalientes,Life and bodily integrity,Homicide,Intentional Homicide,With another element,05,2.0,2021-05-01
2021,1,Aguascalientes,Life and bodily integrity,Homicide,Intentional Homicide,Not specified,05,0.0,2021-05-01
2021,1,Aguascalientes,Life and bodily integrity,Homicide,Manslaughter,With firearm,05,0.0,2021-05-01
2021,1,Aguascalientes,Life and bodily integrity,Homicide,Manslaughter,With sharp weapon,05,0.0,2021-05-01
2021,1,Aguascalientes,Life and bodily integrity,Homicide,Manslaughter,In traffic accident,05,10.0,2021-05-01
2021,1,Aguascalientes,Life and bodily integrity,Homicide,Manslaughter,With another element,05,0.0,2021-05-01
2021,1,Aguascalientes,Life and bodily integrity,Homicide,Manslaughter,Not specified,05,1.0,2021-05-01
2021,1,Aguascalientes,Life and bodily integrity,Injuries,Intentional Injury,With firearm,05,2.0,2021-05-01
2021,1,Aguascalientes,Life and bodily integrity,Injuries,Intentional Injury,With sharp weapon,05,14.0,2021-05-01
2021,1,Aguascalientes,Life and bodily integrity,Injuries,Intentional Injury,With another element,05,237.0,2021-05-01
2021,1,Aguascalientes,Life and bodily integrity,Injuries,Intentional Injury,Not specified,05,67.0,2021-05-01
2021,1,Aguascalientes,Life and bodily integrity,Injuries,Unintentional Injury,With firearm,05,1.0,2021-05-01
2021,1,Aguascalientes,Life and bodily integrity,Injuries,Unintentional Injury,With sharp weapon,05,1.0,2021-05-01
2021,1,Aguascalientes,Life and bodily integrity,Injuries,Unintentional Injury,In traffic accident,05,64.0,2021-05-01
2021,1,Aguascalientes,Life and bodily integrity,Injuries,Unintentional Injury,With another element,05,0.0,2021-05-01
2021,1,Aguascalientes,Life and bodily integrity,Injuries,Unintentional Injury,Not specified,05,14.0,2021-05-01
2021,1,Aguascalientes,Life and bodily integrity,Feminicide,Feminicide,With firearm,05,0.0,2021-05-01
2021,1,Aguascalientes,Life and bodily integrity,Feminicide,Feminicide,With sharp weapon,05,0.0,2021-05-01
2021,1,Aguascalientes,Life and bodily integrity,Feminicide,Feminicide,With another element,05,0.0,2021-05-01
2021,1,Aguascalientes,Life and bodily integrity,Feminicide,Feminicide,Not specified,05,0.0,2021-05-01
2021,1,Aguascalientes,Life and bodily integrity,Abortion,Abortion,Abortion,05,3.0,2021-05-01
2021,1,Aguascalientes,Life and bodily integrity,Other crimes against life and bodily integrity,Other crimes against life and bodily integrity,Other crimes against life and bodily integrity,05,9.0,2021-05-01
2021,1,Aguascalientes,Personal freedom,Kidnapping,Kidnapping,Extortion kidnapping,05,0.0,2021-05-01
2021,1,Aguascalientes,Personal freedom,Kidnapping,Kidnapping,Kidnapping with hostage taking,05,0.0,2021-05-01
2021,1,Aguascalientes,Personal freedom,Kidnapping,Kidnapping,Kidnapping to cause harm,05,0.0,2021-05-01
2021,1,Aguascalientes,Personal freedom,Kidnapping,Kidnapping,Express kidnapping,05,0.0,2021-05-01
2021,1,Aguascalientes,Personal freedom,Kidnapping,Kidnapping,Other types of kidnappings,05,0.0,2021-05-01
2021,1,Aguascalientes,Personal freedom,Child trafficking,Child Trafficking,Child trafficking,05,0.0,2021-05-01
2021,1,Aguascalientes,Personal freedom,Abduction,Abduction,Abduction,05,0.0,2021-05-01
2021,1,Aguascalientes,Personal freedom,Other crimes against personal freedom,Other crimes against personal freedom,Other crimes against personal freedom,05,46.0,2021-05-01
2021,1,Aguascalientes,Sexual freedom and security,Sexual abuse,Sexual Abuse,Sexual abuse,05,0.0,2021-05-01
2021,1,Aguascalientes,Sexual freedom and security,Sexual harassment,Sexual Harassment,Sexual harassment,05,0.0,2021-05-01
2021,1,Aguascalientes,Sexual freedom and security,Sexual harassment,Sexual Bullying,Sexual bullying,05,10.0,2021-05-01
2021,1,Aguascalientes,Sexual freedom and security,Simple rape,Simple Rape,Simple rape,05,24.0,2021-05-01
2021,1,Aguascalientes,Sexual freedom and security,Aggravated rape,Equivalent Rape,Equivalent rape,05,14.0,2021-05-01
2021,1,Aguascalientes,Sexual freedom and security,Incest,Incest,Incest,05,0.0,2021-05-01
2021,1,Aguascalientes,Sexual freedom and security,Other crimes against sexual freedom and security,Other crimes against sexual freedom and security,Other crimes against sexual freedom and security,05,48.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Home Burglary,With violence,05,0.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Home Burglary,Without violence,05,186.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Motor Vehicle Theft,4-wheel car theft With violence,05,6.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Motor Vehicle Theft,4-wheel car theft Without violence,05,70.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Motor Vehicle Theft,Motorcycle theft With violence,05,1.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Motor Vehicle Theft,Motorcycle theft Without violence,05,38.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Motor Vehicle Theft,Theft of small and large boats With violence,05,0.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Motor Vehicle Theft,Theft of small and large boats Without violence,05,0.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Auto Parts Theft,With violence,05,0.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Auto Parts Theft,Without violence,05,65.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Carrier Theft,With violence,05,0.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Carrier Theft,Without violence,05,0.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Street Robbery,With violence,05,40.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Street Robbery,Without violence,05,98.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Public Space Robbery,With violence,05,0.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Public Space Robbery,Without violence,05,0.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Individual Public Transport Robbery,With violence,05,3.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Individual Public Transport Robbery,Without violence,05,5.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Public Transportation Robbery,With violence,05,0.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Public Transportation Robbery,Without violence,05,0.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Individual Transportation Robbery,With violence,05,2.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Individual Transportation Robbery,Without violence,05,0.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Bank Institution Robbery,With violence,05,0.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Bank Institution Robbery,Without violence,05,0.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Business Robbery,With violence,05,19.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Business Robbery,Without violence,05,155.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Cattle Theft,With violence,05,0.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Cattle Theft,Without violence,05,25.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Machinery Theft,Theft of industrial or agricultural tool With violence,05,0.0,2021-05-01
2021,1,Aguascalientes,Heritage or property,Robbery,Machinery Theft,Theft of industrial or agricultural tool Without violence,05,0.0,2021-05-01
